Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Belgium,BEL,2012,3504.8638,31339.361,15175.222
Belgium,BEL,2013,3684.2866,32054.727,14890.222
Belgium,BEL,2014,3549.5872,31304.887,12940.282
Belgium,BEL,2015,3444.211,32140.938,14090.921
Belgium,BEL,2016,3243.7131,32432.164,14305.409
Belgium,BEL,2017,3154.7063,32775.15,14415.663
Belgium,BEL,2018,3119.478,34508.742,14739.01
Belgium,BEL,2019,3111.269,32137.115,15102.207
Belgium,BEL,2020,2403.169,27689.002,14702.125
Belgium,BEL,2021,2474.8071,31108.617,14606.851
Brazil,BRA,1965,238.44427,2100.2444,6.0671105
Brazil,BRA,1966,251.37477,2228.0889,6.902821
Brazil,BRA,1967,252.98094,2238.965,7.598423
Brazil,BRA,1968,242.60028,2620.5337,7.8256116
Brazil,BRA,1969,264.02466,2803.9004,8.042148
Brazil,BRA,1970,294.12503,3094.5168,8.415622
Brazil,BRA,1971,288.88846,3326.9954,12.933001
Brazil,BRA,1972,296.814,3735.1665,17.331139
Brazil,BRA,1973,284.7443,4488.7188,19.362549
Brazil,BRA,1974,294.93317,4726.872,36.380726
Brazil,BRA,1975,342.45697,4765.803,38.610573
Brazil,BRA,1976,356.97406,5035.1567,43.45236
Brazil,BRA,1977,442.21594,5030.019,52.939358
Brazil,BRA,1978,496.59555,5344.0054,68.039474
Brazil,BRA,1979,526.832,5484.7524,72.819626
Brazil,BRA,1980,561.3351,5173.4272,83.14827
Brazil,BRA,1981,536.54144,4822.3813,72.89311
Brazil,BRA,1982,554.34155,4777.814,101.799965
Brazil,BRA,1983,609.5466,4435.063,134.59868
Brazil,BRA,1984,736.3672,4391.68,153.25117
Brazil,BRA,1985,852.0641,4362.469,188.17741
Brazil,BRA,1986,844.95605,4719.019,214.7412
Brazil,BRA,1987,867.2564,4759.3564,234.96461
Brazil,BRA,1988,869.29004,4749.8413,231.99063
Brazil,BRA,1989,846.54443,4697.1216,233.43466
Brazil,BRA,1990,740.6504,4555.68,208.71791
Brazil,BRA,1991,834.5279,4528.0225,213.2605
Brazil,BRA,1992,796.5323,4802.3535,237.61261
Brazil,BRA,1993,807.47015,4915.327,273.8853
Brazil,BRA,1994,815.8234,5164.149,294.39407
Brazil,BRA,1995,842.30524,5306.805,319.87793
Brazil,BRA,1996,855.94794,5559.656,347.07593
Brazil,BRA,1997,848.259,5887.618,371.55823
Brazil,BRA,1998,818.75806,6047.9233,383.72073
Brazil,BRA,1999,817.40063,6053.672,448.9142
Brazil,BRA,2000,859.60254,5887.071,551.78827
Brazil,BRA,2001,834.89386,5906.1426,689.4149
Brazil,BRA,2002,797.94446,5725.0444,804.32837
Brazil,BRA,2003,818.1532,5484.963,889.6323
Brazil,BRA,2004,848.0681,5594.529,1046.0302
Brazil,BRA,2005,808.81555,5647.606,1077.484
Brazil,BRA,2006,788.9706,5696.1123,1121.158
Brazil,BRA,2007,827.50903,5861.219,1142.7665
Brazil,BRA,2008,831.1123,6053.433,1331.8408
Brazil,BRA,2009,664.2442,5948.4473,1062.5577
Brazil,BRA,2010,856.6062,6441.519,1404.4454
Brazil,BRA,2011,906.591,6771.4478,1386.754
Brazil,BRA,2012,889.09766,6944.8247,1629.0083
Brazil,BRA,2013,950.05505,7250.6055,1902.7579
Brazil,BRA,2014,1001.52374,7430.7817,1998.2081
Brazil,BRA,2015,998.9902,6691.4062,2092.5442
Brazil,BRA,2016,895.0499,6305.566,1792.9012
Brazil,BRA,2017,936.5471,6325.4956,1804.8505
Brazil,BRA,2018,908.7005,5961.734,1707.7308
Brazil,BRA,2019,847.62463,5950.2524,1687.2632
Brazil,BRA,2020,765.1766,5495.468,1473.9325
Brazil,BRA,2021,923.3984,5775.662,1887.1443
Bulgaria,BGR,1965,8457.586,5302.007,68.249794
Bulgaria,BGR,1966,8654.372,6002.4937,101.03325
Bulgaria,BGR,1967,9329.19,7493.8657,305.30157
Bulgaria,BGR,1968,10052.896,8809.621,463.53012
Bulgaria,BGR,1969,10018.045,10722.387,477.88846
Bulgaria,BGR,1970,10868.539,12354.624,427.77197
Bulgaria,BGR,1971,10649.079,13488.966,332.68713
Bulgaria,BGR,1972,10907.949,13940.513,222.75475
Bulgaria,BGR,1973,10925.182,14609.957,223.05383
Bulgaria,BGR,1974,10669.469,15093.841,482.8798
Bulgaria,BGR,1975,11122.102,15908.065,1275.1141
Bulgaria,BGR,1976,10319.081,16454.572,2219.6917
Bulgaria,BGR,1977,10239.354,17042.982,2821.9626
Bulgaria,BGR,1978,10889.651,17503.14,3002.8398
Bulgaria,BGR,1979,11208.269,18002.24,3206.8315
Bulgaria,BGR,1980,11748.361,18375.219,4119.0444
Bulgaria,BGR,1981,11932.568,16382.162,4481.7764
Bulgaria,BGR,1982,12547.271,15888.979,4963.833
Bulgaria,BGR,1983,12518.904,15368.384,5224.1177
Bulgaria,BGR,1984,12562.154,14785.956,5503.109
Bulgaria,BGR,1985,13144.115,13697.232,6017.441
Bulgaria,BGR,1986,13548.563,14478.807,5992.4546
Bulgaria,BGR,1987,13577.015,13953.909,6702.5303
Bulgaria,BGR,1988,12691.118,14865.154,6533.0083
Bulgaria,BGR,1989,12999.223,14552.375,6749.2397
Bulgaria,BGR,1990,10955.788,13480.726,7187.3965
Bulgaria,BGR,1991,9844.651,9008.314,6101.993
Bulgaria,BGR,1992,10415.71,8069.1836,5435.889
Bulgaria,BGR,1993,11288.314,8794.224,5091.5107
Bulgaria,BGR,1994,10410.178,8389.3545,5131.065
Bulgaria,BGR,1995,10498.527,8716.872,6244.615
Bulgaria,BGR,1996,10548.652,8085.517,6437.542
Bulgaria,BGR,1997,12147.564,6463.415,5186.613
Bulgaria,BGR,1998,11687.844,6878.003,4383.945
Bulgaria,BGR,1999,9709.676,6304.069,3832.0703
Bulgaria,BGR,2000,9038.829,6262.2207,4207.1543
Bulgaria,BGR,2001,10383.296,6524.808,3564.3728
Bulgaria,BGR,2002,9634.07,6791.0986,3184.1536
Bulgaria,BGR,2003,10863.993,7308.6855,3388.9697
Bulgaria,BGR,2004,10450.486,7163.154,3330.9224
Bulgaria,BGR,2005,10301.684,7886.9854,4179.536
Bulgaria,BGR,2006,10526.571,8025.3115,4333.8687
Bulgaria,BGR,2007,11914.642,7954.102,4394.202
Bulgaria,BGR,2008,11422.257,7691.724,4419.7573
Bulgaria,BGR,2009,9665.478,6966.374,3178.0725
Bulgaria,BGR,2010,10543.219,6253.4517,3519.7305
Bulgaria,BGR,2011,12480.8125,6008.4937,4055.943
Bulgaria,BGR,2012,10740.416,6270.839,3807.549
Bulgaria,BGR,2013,9302.114,5841.096,3706.5498
Bulgaria,BGR,2014,10017.667,6364.355,3711.4722
Bulgaria,BGR,2015,10430.137,7209.2925,4104.8643
Bulgaria,BGR,2016,9139.508,7337.168,4312.8037
Bulgaria,BGR,2017,9885.282,7746.9834,4474.322
Bulgaria,BGR,2018,8914.342,7792.424,4247.218
Bulgaria,BGR,2019,8376.217,8211.725,4013.9817
Bulgaria,BGR,2020,6917.9023,7416.6367,4184.803
Bulgaria,BGR,2021,8809.597,7911.5527,4795.3315
Canada,CAN,1965,9141.532,32648.9,11005.451
Canada,CAN,1966,8798.217,33769.836,11828.571
Canada,CAN,1967,8566.335,35432.406,12344.014
Canada,CAN,1968,9161.209,37130.8,13530.858
Canada,CAN,1969,8717.826,38107.24,14904.309
Canada,CAN,1970,9184.814,39879.496,16157.933
Canada,CAN,1971,8549.015,40105.21,16888.416
Canada,CAN,1972,7946.021,41594.965,18710.762
Canada,CAN,1973,8081.864,44868.527,19650.635
Canada,CAN,1974,8099.8574,45019.402,19593.688
Canada,CAN,1975,7769.838,43793.69,19950.576
Canada,CAN,1976,9078.915,44274.52,19864.982
Canada,CAN,1977,11467.526,44107.117,20596.062
Canada,CAN,1978,9332.077,45057.227,20578.213
Canada,CAN,1979,8742.986,46309.9,20671.027
Canada,CAN,1980,10521.235,44942.277,20296.209
Canada,CAN,1981,10610.879,42044.73,19452.42
Canada,CAN,1982,11084.778,37737.54,20365.574
Canada,CAN,1983,11478.978,35121.055,19222.217
Canada,CAN,1984,12665.822,35118.492,21135.596
Canada,CAN,1985,12060.498,34941.426,21962.63
Canada,CAN,1986,11061.503,35344.707,20916.387
Canada,CAN,1987,11744.365,36034.1,20912.791
Canada,CAN,1988,12434.002,37396.82,22691.535
Canada,CAN,1989,12212.353,38241.64,24143.713
Canada,CAN,1990,11411.241,34812.195,23053.826
Canada,CAN,1991,10904.4375,32577.115,22916.053
Canada,CAN,1992,10978.308,33036.14,24007.414
Canada,CAN,1993,9638.206,33088.25,25187.576
Canada,CAN,1994,10108.942,33430.58,25793.58
Canada,CAN,1995,10455.43,34710.37,26375.35
Canada,CAN,1996,10560.517,35202.277,26545.451
Canada,CAN,1997,10930.59,35929.906,26806.65
Canada,CAN,1998,11584.606,36305.473,26126.307
Canada,CAN,1999,11042.524,36696.05,27694.744
Canada,CAN,2000,11575.944,36149.336,29077.926
Canada,CAN,2001,11906.132,36785.844,27107.965
Canada,CAN,2002,11853.223,37770.156,27924.592
Canada,CAN,2003,11712.962,38811.15,28395.428
Canada,CAN,2004,10963.204,40139.574,27519.643
Canada,CAN,2005,10812.824,38666.3,27188.969
Canada,CAN,2006,10372.395,38628.168,26765.604
Canada,CAN,2007,10734.733,39261.87,28499.52
Canada,CAN,2008,10091.661,37489.547,27859.102
Canada,CAN,2009,8337.173,36160.863,26709.455
Canada,CAN,2010,8449.835,37363.773,26961.98
Canada,CAN,2011,7537.863,37034.71,29294.998
Canada,CAN,2012,7073.9824,37159.113,28659.021
Canada,CAN,2013,6825.776,36592.66,30071.188
Canada,CAN,2014,6428.516,36206.58,31024.635
Canada,CAN,2015,6407.6567,35963.246,30877.666
Canada,CAN,2016,5900.7734,35493.9,29071.996
Canada,CAN,2017,6062.336,34761.05,30066.158
Canada,CAN,2018,4906.7427,35513.316,31221.592
Canada,CAN,2019,4535.3647,34777.703,31259.209
Canada,CAN,2020,3852.9587,30154.457,29893.738
Canada,CAN,2021,3493.687,30356.156,31232.562
Chile,CHL,1965,1506.2854,4625.528,686.80817
Chile,CHL,1966,1523.3064,4971.625,704.18536
Chile,CHL,1967,1496.4182,5098.5537,613.14703
Chile,CHL,1968,1470.3679,5278.988,514.93427
Chile,CHL,1969,1445.2738,5525.3394,666.0883
Chile,CHL,1970,1519.4048,5735.175,653.95715
Chile,CHL,1971,1443.2117,6248.7163,655.9498
Chile,CHL,1972,1173.8024,6514.18,587.7084
Chile,CHL,1973,1254.6322,6102.6177,454.23874
Chile,CHL,1974,1170.4683,5749.8896,465.75403
Chile,CHL,1975,920.3843,4932.9624,520.00867
Chile,CHL,1976,914.9109,5149.6313,559.0948
Chile,CHL,1977,970.0621,5196.3394,566.7253
Chile,CHL,1978,931.4229,5598.7163,521.3215
Chile,CHL,1979,1015.43463,5567.3896,607.89307
Chile,CHL,1980,1105.2217,5553.4224,613.61005
Chile,CHL,1981,1087.2881,5653.4185,595.5237
Chile,CHL,1982,714.1066,4943.8257,607.6565
Chile,CHL,1983,843.85706,4734.208,646.41486
Chile,CHL,1984,1122.0468,4669.766,651.7866
Chile,CHL,1985,1106.7299,4477.7505,641.54803
Chile,CHL,1986,1035.2639,4718.5117,578.0091
Chile,CHL,1987,1050.2213,4852.2236,552.078
Chile,CHL,1988,1440.4266,5260.812,763.48303
Chile,CHL,1989,1915.209,5725.687,1171.9315
Chile,CHL,1990,2270.2375,5947.4106,1238.0952
Chile,CHL,1991,1834.9781,6524.3564,1434.5897
Chile,CHL,1992,1561.2651,6954.546,1578.9857
Chile,CHL,1993,1550.873,7464.184,1609.7595
Chile,CHL,1994,1801.868,7896.4697,1529.4232
Chile,CHL,1995,1914.7778,8556.421,1444.6344
Chile,CHL,1996,2617.276,8961.924,1448.2307
Chile,CHL,1997,3362.5977,9513.148,1944.6827
Chile,CHL,1998,3124.2632,9603.316,2651.983
Chile,CHL,1999,3185.901,9597.82,3579.7893
Chile,CHL,2000,2433.8315,9273.766,4568.879
Chile,CHL,2001,1888.3424,8724.861,5121.2095
Chile,CHL,2002,1882.7295,9007.015,5108.847
Chile,CHL,2003,1781.3373,8608.164,5469.3384
Chile,CHL,2004,2042.9191,9036.255,5877.786
Chile,CHL,2005,1982.6573,9284.3955,5630.6523
Chile,CHL,2006,2451.149,10217.466,5159.8228
Chile,CHL,2007,2880.8733,13021.427,3011.7854
Chile,CHL,2008,3050.0034,13389.11,1659.6074
Chile,CHL,2009,2759.8367,12941.681,1660.3379
Chile,CHL,2010,3071.551,11345.635,3375.4985
Chile,CHL,2011,3900.5566,12265.75,3398.5454
Chile,CHL,2012,4503.516,12145.662,3056.6877
Chile,CHL,2013,5013.607,11607.639,3034.0413
Chile,CHL,2014,5006.9126,11166.769,2487.0833
Chile,CHL,2015,4759.612,11159.684,2699.6377
Chile,CHL,2016,4770.0234,11687.205,3271.5881
Chile,CHL,2017,4882.776,11011.111,3056.6306
Chile,CHL,2018,4628.6074,11294.118,3014.0273
Chile,CHL,2019,4573.894,11206.789,3420.8171
Chile,CHL,2020,3789.874,10101.329,3230.7424
Chile,CHL,2021,3771.6147,10432.675,3217.7656
China,CHN,1965,1838.3798,178.30101,15.316135
China,CHN,1966,1916.0304,223.1647,18.17812
China,CHN,1967,1662.7246,215.10051,19.336039
China,CHN,1968,1609.391,229.42209,18.081284
China,CHN,1969,1892.3777,299.51965,24.648634
China,CHN,1970,2345.9802,403.68585,35.166622
China,CHN,1971,2638.3442,535.498,44.69921
China,CHN,1972,2726.9512,602.30896,56.535053
China,CHN,1973,2703.723,719.0853,68.360756
China,CHN,1974,2622.469,810.65063,84.3841
China,CHN,1975,2904.7524,878.6543,97.46887
China,CHN,1976,2930.1,989.03613,109.52994
China,CHN,1977,3178.0164,1030.1941,129.59454
China,CHN,1978,3443.6836,1127.2045,144.87949
China,CHN,1979,3514.1062,1114.6345,151.02917
China,CHN,1980,3602.5225,989.9839,146.40323
China,CHN,1981,3529.8684,924.0631,128.755
China,CHN,1982,3675.283,899.6231,118.63881
China,CHN,1983,3875.729,903.68726,119.56593
China,CHN,1984,4154.7417,924.07196,119.97808
China,CHN,1985,4467.1626,953.1807,122.91284
China,CHN,1986,4594.1357,996.8918,128.67526
China,CHN,1987,4897.8735,1041.3748,127.63129
China,CHN,1988,5171.858,1101.6841,128.79562
China,CHN,1989,5330.4155,1135.1464,133.70224
China,CHN,1990,5317.2354,1104.7654,133.64203
China,CHN,1991,5495.7144,1178.1249,133.36322
China,CHN,1992,5686.2817,1263.6383,134.43173
China,CHN,1993,5996.0054,1391.2852,141.2953
China,CHN,1994,6329.621,1400.362,146.58594
China,CHN,1995,6351.341,1498.6981,146.77692
China,CHN,1996,6590.7324,1647.0165,152.53807
China,CHN,1997,6408.065,1794.751,159.94911
China,CHN,1998,6313.3535,1834.7166,163.74524
China,CHN,1999,6451.185,1941.3574,172.5546
China,CHN,2000,6495.8564,2078.0774,195.36244
China,CHN,2001,6785.1694,2108.2466,217.21466
China,CHN,2002,7391.1035,2260.5503,229.6274
China,CHN,2003,8754.203,2509.7595,265.15195
China,CHN,2004,10144.286,2913.1116,308.32397
China,CHN,2005,11805.695,2941.6228,359.99353
China,CHN,2006,12884.437,3135.1848,440.0605
China,CHN,2007,13941.527,3264.112,537.8523
China,CHN,2008,14070.352,3313.9382,615.9595
China,CHN,2009,14640.164,3420.365,673.75323
China,CHN,2010,15086.222,3867.767,807.55634
China,CHN,2011,16314.728,3972.2583,995.97174
China,CHN,2012,16405.043,4137.613,1104.0679
China,CHN,2013,16639.346,4292.9062,1249.0261
China,CHN,2014,16540.096,4434.423,1359.8364
China,CHN,2015,16127.542,4742.6436,1396.9102
China,CHN,2016,15888.445,4867.4146,1493.9912
China,CHN,2017,15867.733,5093.451,1710.6735
China,CHN,2018,15888.2705,5317.0728,2003.6139
China,CHN,2019,15960.769,5566.7607,2168.8208
China,CHN,2020,16058.515,5603.401,2362.3428
China,CHN,2021,16786.709,5960.882,2655.839
Colombia,COL,1965,1281.6292,2519.3943,489.7865
Colombia,COL,1966,1245.139,2789.6628,496.30783
Colombia,COL,1967,1328.6985,2736.7375,597.0853
Colombia,COL,1968,1178.0691,2973.5984,592.34467
Colombia,COL,1969,1225.6053,2783.9045,630.34625
Colombia,COL,1970,1247.8245,3076.3313,597.61285
Colombia,COL,1971,947.7178,3107.5342,607.53326
Colombia,COL,1972,962.5272,3444.476,725.41815
Colombia,COL,1973,958.4308,3238.4348,734.942
Colombia,COL,1974,1133.615,3509.9963,747.91864
Colombia,COL,1975,1127.3661,3454.0474,689.72974
Colombia,COL,1976,1079.1495,3564.7644,719.4621
Colombia,COL,1977,1082.2579,3498.4807,787.711
Colombia,COL,1978,1069.3982,3491.6394,953.8924
Colombia,COL,1979,1054.445,3619.6775,1005.5581
Colombia,COL,1980,1080.6421,3377.7542,1083.866
Colombia,COL,1981,1075.9359,3381.6802,1143.6761
Colombia,COL,1982,1094.984,3391.1316,1205.2914
Colombia,COL,1983,1179.4502,3427.968,1303.7346
Colombia,COL,1984,1200.2438,3332.4524,1265.4922
Colombia,COL,1985,1211.0216,3384.5146,1242.3083
Colombia,COL,1986,1170.5042,3281.3992,1237.337
Colombia,COL,1987,1440.8458,3382.2993,1229.8202
Colombia,COL,1988,1125.3463,3484.5198,1208.6439
Colombia,COL,1989,1276.6101,3504.0708,1129.5574
Colombia,COL,1990,569.9756,3484.1282,1147.7882
Colombia,COL,1991,702.3446,3502.7207,1159.5867
Colombia,COL,1992,1151.6821,3775.8577,1118.6451
Colombia,COL,1993,1183.9504,3935.9517,1138.7275
Colombia,COL,1994,1329.0248,3984.8628,1104.8588
Colombia,COL,1995,1166.9944,4117.864,1152.9713
Colombia,COL,1996,888.30804,4175.68,1231.2198
Colombia,COL,1997,1033.4832,4189.8706,1521.508
Colombia,COL,1998,965.9653,4008.9153,1736.3884
Colombia,COL,1999,758.63727,3497.247,1474.8981
Colombia,COL,2000,801.67554,3370.3896,1462.6514
Colombia,COL,2001,777.1102,3112.0635,1490.7906
Colombia,COL,2002,629.39075,3014.054,1482.838
Colombia,COL,2003,687.44324,3087.623,1400.4636
Colombia,COL,2004,593.03094,3043.6375,1473.0071
Colombia,COL,2005,368.59293,3118.2732,1526.8119
Colombia,COL,2006,1036.4047,2990.7156,1581.5342
Colombia,COL,2007,901.2933,2914.6511,1653.7051
Colombia,COL,2008,1178.6312,3116.4053,1660.4044
Colombia,COL,2009,1071.9169,3032.6375,1890.9001
Colombia,COL,2010,1247.4832,3149.1362,1951.3383
Colombia,COL,2011,999.0627,3203.7903,1879.3156
Colombia,COL,2012,1191.7312,3446.7788,2067.5835
Colombia,COL,2013,1269.3042,3373.3271,2265.9438
Colombia,COL,2014,1331.8263,3520.0974,2438.8523
Colombia,COL,2015,1226.2374,3732.9404,2379.413
Colombia,COL,2016,1334.294,3789.3167,2534.0125
Colombia,COL,2017,1001.5815,3635.1885,2446.768
Colombia,COL,2018,922.59314,3668.6504,2583.3445
Colombia,COL,2019,1126.5164,3796.3914,2564.5425
Colombia,COL,2020,932.2452,3036.1294,2576.5771
Colombia,COL,2021,715.6276,3780.2412,2450.9844
Croatia,HRV,1990,1929.4203,11136.418,5236.8267
Croatia,HRV,1991,1091.3584,7946.341,4878.9087
Croatia,HRV,1992,968.532,8022.8643,5106.06
Croatia,HRV,1993,824.1477,8487.067,5397.807
Croatia,HRV,1994,512.9628,8706.839,5050.181
Croatia,HRV,1995,422.80594,9671.001,4679.536
Croatia,HRV,1996,349.71942,9265.483,5297.172
Croatia,HRV,1997,600.486,9994.579,5546.1006
Croatia,HRV,1998,580.44965,11389.538,5390.201
Croatia,HRV,1999,520.9161,11411.3,5530.0063
Croatia,HRV,2000,1103.8206,10278.102,5649.302
Croatia,HRV,2001,1240.1305,10630.14,5974.3584
Croatia,HRV,2002,1515.4863,11194.183,6149.4033
Croatia,HRV,2003,1693.7108,12448.312,6142.3184
Croatia,HRV,2004,1805.7479,11726.155,6395.698
Croatia,HRV,2005,1794.9666,12107.517,6204.138
Croatia,HRV,2006,1670.9001,12330.796,6152.5386
Croatia,HRV,2007,1818.9906,12659.102,7088.786
Croatia,HRV,2008,1876.99,12036.544,6889.5513
Croatia,HRV,2009,1344.8165,11786.414,6378.134
Croatia,HRV,2010,1817.4397,10046.026,7007.647
Croatia,HRV,2011,1877.978,9590.1,6868.745
Croatia,HRV,2012,1692.037,8634.263,6479.3857
Croatia,HRV,2013,1822.3064,8349.673,6158.933
Croatia,HRV,2014,1755.6327,8791.516,5482.2334
Croatia,HRV,2015,1655.6432,9195.953,5690.559
Croatia,HRV,2016,1792.4677,9302.916,5976.572
Croatia,HRV,2017,1088.3433,10018.335,6916.3726
Croatia,HRV,2018,1021.09485,9781.406,6407.5093
Croatia,HRV,2019,1186.5039,9618.869,6775.5747
Croatia,HRV,2020,1025.3313,8310.474,7168.4185
Croatia,HRV,2021,1224.8232,9173.575,6960.413
Cyprus,CYP,1965,0,7581.157,0
Cyprus,CYP,1966,0,8575.083,0
Cyprus,CYP,1967,0,9219.807,0
Cyprus,CYP,1968,0,10162.369,0
Cyprus,CYP,1969,0,11918.084,0
Cyprus,CYP,1970,0,12491.854,0
Cyprus,CYP,1971,0,14817.3125,0
Cyprus,CYP,1972,0,16578.896,0
Cyprus,CYP,1973,0,17702.572,0
Cyprus,CYP,1974,0,15746.498,0
Cyprus,CYP,1975,0,13225.367,0
Cyprus,CYP,1976,0,13366.282,0
Cyprus,CYP,1977,0,14924.848,0
Cyprus,CYP,1978,0,15127.761,0
Cyprus,CYP,1979,0,15176.443,0
Cyprus,CYP,1980,0,15130.458,0
Cyprus,CYP,1981,0,14342.979,0
Cyprus,CYP,1982,0,16968.06,0
Cyprus,CYP,1983,0,17570.262,0
Cyprus,CYP,1984,0,17524.965,0
Cyprus,CYP,1985,1478.2483,17062.049,0
Cyprus,CYP,1986,891.666,18132.37,0
Cyprus,CYP,1987,1863.8041,21023.766,0
Cyprus,CYP,1988,1107.7389,22175.938,0
Cyprus,CYP,1989,972.1591,22577.295,0
Cyprus,CYP,1990,899.71985,23544.809,0
Cyprus,CYP,1991,654.95135,23763.72,0
Cyprus,CYP,1992,1191.0763,26937.865,0
Cyprus,CYP,1993,985.60156,27695.244,0
Cyprus,CYP,1994,1322.1355,26781.723,0
Cyprus,CYP,1995,1442.9296,27812.77,0
Cyprus,CYP,1996,1321.4948,27772.773,0
Cyprus,CYP,1997,984.8508,27819.953,0
Cyprus,CYP,1998,178.01013,29829.2,0
Cyprus,CYP,1999,299.6097,30701.148,0
Cyprus,CYP,2000,441.53473,31471.45,0
Cyprus,CYP,2001,638.85333,31086.318,0
Cyprus,CYP,2002,520.9926,30211.928,0
Cyprus,CYP,2003,511.5384,31565.375,0
Cyprus,CYP,2004,502.33243,30151.006,0
Cyprus,CYP,2005,493.4286,33246,0
Cyprus,CYP,2006,332.51956,32267.543,0
Cyprus,CYP,2007,296.793,32263.762,0
Cyprus,CYP,2008,238.64027,32389.553,0
Cyprus,CYP,2009,124.38453,31136.773,0
Cyprus,CYP,2010,150.86055,29657.582,0
Cyprus,CYP,2011,70.0042,28771.883,0
Cyprus,CYP,2012,2.4017665,26535.666,0
Cyprus,CYP,2013,2.3803294,23296.922,0
Cyprus,CYP,2014,21.901312,23168.846,0
Cyprus,CYP,2015,32.582714,23524.773,0
Cyprus,CYP,2016,4.3131433,25432.547,0
Cyprus,CYP,2017,28.703674,25879.092,0
Cyprus,CYP,2018,129.87914,25388.752,0
Cyprus,CYP,2019,158.15614,25052.219,0
Cyprus,CYP,2020,131.00003,21195.21,0
Cyprus,CYP,2021,385.75873,21742.61,
Czechia,CZE,1965,42342.87,4848.8306,442.1952
Czechia,CZE,1966,42092.055,5337.34,461.3993
Czechia,CZE,1967,40612.13,5925.5303,552.9638
Czechia,CZE,1968,41971.13,6534.2363,680.77594
Czechia,CZE,1969,43567.8,7001.5356,745.6127
Czechia,CZE,1970,44046.957,8404.527,817.9567
Czechia,CZE,1971,45793.504,9233.353,1014.10333
Czechia,CZE,1972,44981.617,10066.822,1097.3707
Czechia,CZE,1973,43796.777,11261.708,1199.2059
Czechia,CZE,1974,43369.367,11477.027,1453.2124
Czechia,CZE,1975,44008.71,12582.107,1652.949
Czechia,CZE,1976,44589.91,13216.777,1813.6562
Czechia,CZE,1977,45300.2,13750.4375,2049.6824
Czechia,CZE,1978,45247.61,14158.032,2285.1406
Czechia,CZE,1979,45060.938,14325.444,2552.5066
Czechia,CZE,1980,43542.6,13285.758,2931.9448
Czechia,CZE,1981,43307.83,13083.881,2937.375
Czechia,CZE,1982,43601.94,11972.737,3108.4812
Czechia,CZE,1983,43337.938,11717.93,3645.4792
Czechia,CZE,1984,44147.805,12454.549,3879.7437
Czechia,CZE,1985,43178.195,12217.417,4762.371
Czechia,CZE,1986,42981.434,11733.676,5032.2837
Czechia,CZE,1987,42483.82,11781.512,5489.7646
Czechia,CZE,1988,42973.047,11321.841,5523.626
Czechia,CZE,1989,41317.008,10812.43,5700.2046
Czechia,CZE,1990,33582.96,9768.352,5924.631
Czechia,CZE,1991,30758.275,8171.207,5715.5874
Czechia,CZE,1992,28699.816,7824.805,6541.634
Czechia,CZE,1993,27898.268,7915.913,6680.1353
Czechia,CZE,1994,26398.46,8184.3174,6523.373
Czechia,CZE,1995,26447.992,9231.763,7389.202
Czechia,CZE,1996,26430.441,9678.326,8516.8955
Czechia,CZE,1997,24873.959,9244.373,8676.757
Czechia,CZE,1998,23090.996,9556.411,8708.269
Czechia,CZE,1999,21069.484,9526.616,8767.609
Czechia,CZE,2000,24105.9,9226.3545,8522.639
Czechia,CZE,2001,23668.027,9767.073,9131.134
Czechia,CZE,2002,23210.27,9450.003,8817.249
Czechia,CZE,2003,23567.611,10102.549,8899.728
Czechia,CZE,2004,23573.555,11118.31,8826.938
Czechia,CZE,2005,22732.893,11591.0205,8714.974
Czechia,CZE,2006,23481.752,11403.439,8570.041
Czechia,CZE,2007,23362.227,11287.887,8143.4395
Czechia,CZE,2008,22069.443,11295.553,8038.498
